synced_at,canonical_company_id,company,rating,source_files,source_ids,status,cadence_days,career_url,note
2026-08-26T13:45:43.083490+00:00,volkswagen,Volkswagen Group,A,job_sources_corporate.csv,volkswagen-global,active_existing_source,7,https://career5.successfactors.eu/careers?company=VWAGLPPROD10,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,volvo-group,Volvo Group,A,job_sources_corporate.csv,volvo-group-global,active_existing_source,7,https://jobs.volvogroup.com/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,vontobel,Vontobel,A,job_sources_public_markets.csv,vontobel-global,active_existing_source,7,https://www.vontobel.com/de-ch/ueber-vontobel/karriere/offene-stellen/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,waterland,Waterland Private Equity,A,job_sources_pe.csv,waterland-global,active_existing_source,7,https://www.waterlandpe.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,wartsila,Wärtsilä,A,job_sources_corporate.csv,wartsila-global,active_existing_source,7,https://career2.successfactors.eu/career?company=Wartsila,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,zkb,Zürcher Kantonalbank,A,job_sources_financial_services.csv,zkb-global,active_existing_source,7,https://www.zkb.ch/en/home/career.html,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,bp,bp,A,job_sources_corporate.csv,bp-global,active_existing_source,7,https://bpinternational.wd3.myworkdayjobs.com/bpCareers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,zeb-consulting,zeb consulting,A,job_sources_consulting.csv,zeb-global,active_existing_source,7,https://career.zeb-consulting.com/jobs/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,orsted,Ørsted,A,job_sources_corporate.csv,orsted-global,active_existing_source,7,https://orsted.com/en/careers/vacancies-list,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,accenture,Accenture,B,job_sources_consulting.csv,accenture-global,active_existing_source,14,https://www.accenture.com/us-en/careers/jobsearch,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,antin,Antin Infrastructure Partners,B,job_sources_pe.csv,antin-global,active_existing_source,14,https://www.antin-ip.com/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,apollo,Apollo Global Management,B,job_sources_pe.csv,apollo-global,active_existing_source,14,https://www.apollo.com/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,arthur-d-little,Arthur D. Little,B,job_sources_consulting.csv,arthur-d-little-global,active_existing_source,14,https://careers.adlittle.com/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,astrazeneca,AstraZeneca,B,job_sources_corporate.csv,astrazeneca-global,active_existing_source,14,https://astrazeneca.wd3.myworkdayjobs.com/Careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,aviva,Aviva,B,job_sources_financial_services.csv,aviva-global,active_existing_source,14,https://aviva.wd1.myworkdayjobs.com/External,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,basf,BASF,B,job_sources_corporate.csv,basf-global,active_existing_source,14,https://career5.successfactors.eu/career?company=C0000159936P,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,baillie-gifford,Baillie Gifford,B,job_sources_pe.csv,baillie-gifford-global,active_existing_source,14,https://www.bailliegifford.com/en/uk/individual-investors/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,baringa,Baringa,B,job_sources_consulting.csv,baringa-global,active_existing_source,14,https://www.baringa.com/en/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,bayer,Bayer,B,job_sources_corporate.csv,bayer-global,active_existing_source,14,https://career.bayer.com/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,bayernlb,BayernLB,B,job_sources_financial_services.csv,bayernlb-global,active_existing_source,14,https://www.bayernlb.com/internet/en/blb/resp/career/career.jsp,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,bearingpoint,BearingPoint,B,job_sources_consulting.csv,bearingpoint-global,active_existing_source,14,https://www.bearingpoint.com/en/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,blackstone,Blackstone,B,job_sources_pe.csv,blackstone-global,active_existing_source,14,https://www.blackstone.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,bcg,Boston Consulting Group,B,job_sources_consulting.csv,bcg-global,active_existing_source,14,https://careers.bcg.com/global/en/search-results,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,brevan-howard,Brevan Howard,B,job_sources_specialist_funds.csv,brevan-howard-global,active_existing_source,14,https://www.brevanhoward.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,bridgepoint,Bridgepoint Group,B,job_sources_pe.csv,bridgepoint-global,active_existing_source,14,https://www.bridgepoint.eu/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,brookfield,Brookfield Asset Management,B,job_sources_pe.csv,brookfield-global,active_existing_source,14,https://www.brookfield.com/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,cgi,CGI,B,job_sources_consulting.csv,cgi-global,active_existing_source,14,https://www.cgi.com/en/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,cvc,CVC,B,job_sources_pe.csv,cvc-global,active_existing_source,14,https://www.cvc.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,capgemini,Capgemini,B,job_sources_corporate.csv,capgemini-global,active_existing_source,14,https://www.capgemini.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,capgemini-invent,Capgemini Invent,B,job_sources_consulting.csv,capgemini-invent-global,active_existing_source,14,https://www.capgemini.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,capital-group,Capital Group,B,job_sources_public_markets.csv,capital-group-global,active_existing_source,14,https://capgroup.wd1.myworkdayjobs.com/capitalgroupcareers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,carlyle,Carlyle,B,job_sources_pe.csv,carlyle-global,active_existing_source,14,https://www.carlyle.com/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,carmignac,Carmignac,B,job_sources_public_markets.csv,carmignac-global,active_existing_source,14,https://www.carmignac.com/en/about-us/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,charles-river-associates,Charles River Associates,B,job_sources_consulting.csv,charles-river-associates-global,active_existing_source,14,https://www.crai.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,citadel,Citadel,B,job_sources_specialist_funds.csv,citadel-global,active_existing_source,14,https://www.citadel.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,columbia-threadneedle,Columbia Threadneedle Investments,B,job_sources_public_markets.csv,columbia-threadneedle-global,active_existing_source,14,https://ameriprise.wd5.myworkdayjobs.com/Ameriprise,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,compass-lexecon,Compass Lexecon,B,job_sources_consulting.csv,compass-lexecon-global,active_existing_source,14,https://www.compasslexecon.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,csg,Czechoslovak Group,B,job_sources_holdings.csv,csg-global,active_existing_source,14,https://czechoslovakgroup.com/en/career,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,deutsche-boerse,Deutsche Börse Group,B,job_sources_public_markets.csv,deutsche-boerse-global,active_existing_source,14,https://careers.deutsche-boerse.com/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,eex,EEX Group,B,job_sources_financial_services.csv,eex-global,active_existing_source,14,https://www.eex-group.com/en/career,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,eqt,EQT,B,job_sources_pe.csv,eqt-global,active_existing_source,14,https://eqtgroup.com/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,enterprise-investors,Enterprise Investors,B,job_sources_pe.csv,enterprise-investors-global,active_existing_source,14,https://www.ei.com.pl/en/career/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,eurazeo,Eurazeo,B,job_sources_pe.csv,eurazeo-global,active_existing_source,14,https://www.eurazeo.com/en/group/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,federated-hermes,Federated Hermes,B,job_sources_public_markets.csv,federated-hermes-global,active_existing_source,14,https://www.federatedhermes.com/us/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,flossbach-von-storch,Flossbach von Storch,B,job_sources_public_markets.csv,flossbach-von-storch-global,active_existing_source,14,https://flossbach-von-storch-ag.jobs.personio.de,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,fortum,Fortum,B,job_sources_corporate.csv,fortum-global,active_existing_source,14,https://jobs.fortum.com/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,franklin-templeton,Franklin Templeton,B,job_sources_public_markets.csv,franklin-templeton-global,active_existing_source,14,https://franklintempleton.wd5.myworkdayjobs.com/Primary-External-1,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,gsk,GSK,B,job_sources_corporate.csv,gsk-global,active_existing_source,14,https://gsk.wd5.myworkdayjobs.com/GSKCareers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,helaba,Helaba,B,job_sources_financial_services.csv,helaba-global,active_existing_source,14,https://www.helaba.com/int/career/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,hg,Hg,B,job_sources_pe.csv,hg-global,active_existing_source,14,https://hgcapital.com/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,houlihan-lokey,Houlihan Lokey,B,job_sources_investment_banking.csv,houlihan-lokey-global,active_existing_source,14,https://hl.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,ibm,IBM,B,job_sources_corporate.csv,ibm-global,active_existing_source,14,https://careers.ibm.com/en_US/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,infineon,Infineon,B,job_sources_corporate.csv,infineon-global,active_existing_source,14,https://www.infineon.com/cms/en/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,infosys,Infosys,B,job_sources_corporate.csv,infosys-global,active_existing_source,14,https://career.infosys.com/joblist,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,infosys-consulting,Infosys Consulting,B,job_sources_consulting.csv,infosys-consulting-global,active_existing_source,14,https://career.infosys.com/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,innova-capital,Innova Capital,B,job_sources_pe.csv,innova-capital-global,active_existing_source,14,https://innovacap.com/career/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,jt-finance-group,J&T Finance Group,B,job_sources_financial_services.csv,jt-finance-group-global,active_existing_source,14,https://www.jtfg.com/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,julius-baer,Julius Baer,B,job_sources_financial_services.csv,julius-baer-global,active_existing_source,14,https://juliusbaer.wd3.myworkdayjobs.com/External,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,jupiter-fund-management,Jupiter Fund Management,B,job_sources_public_markets.csv,jupiter-fund-management-global,active_existing_source,14,https://jupiteram.wd3.myworkdayjobs.com/jupiter_careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,kkcg,KKCG,B,job_sources_holdings.csv,kkcg-global,active_existing_source,14,https://kkcg.com/en/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,kkr,KKR,B,job_sources_pe.csv,kkr-global,active_existing_source,14,https://www.kkr.com/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,kearney,Kearney,B,job_sources_consulting.csv,kearney-global,active_existing_source,14,https://www.kearney.com/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,kfw,KfW Group,B,job_sources_financial_services.csv,kfw-global,active_existing_source,14,https://www.kfw.de/About-KfW/Career/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,kinnevik,Kinnevik,B,job_sources_holdings.csv,kinnevik-global,active_existing_source,14,https://www.kinnevik.com/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,legal-general,Legal & General,B,job_sources_financial_services.csv,legal-general-global,active_existing_source,14,https://careers.legalandgeneral.com/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,lombard-odier,Lombard Odier,B,job_sources_financial_services.csv,lombard-odier-global,active_existing_source,14,https://lombardodier.wd3.myworkdayjobs.com/Lombard_Odier_Careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,lseg,London Stock Exchange Group,B,job_sources_financial_services.csv,lseg-global,active_existing_source,14,https://lseg.wd3.myworkdayjobs.com/Careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,mol,MOL Group,B,job_sources_corporate.csv,mol-global,active_existing_source,14,https://molgroup.taleo.net/careersection/external/jobsearch.ftl,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,macquarie,Macquarie Group,B,job_sources_pe.csv,macquarie-global,active_existing_source,14,https://www.macquarie.com/careers.html,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,marsh-mclennan,Marsh McLennan,B,job_sources_financial_services.csv,marsh-mclennan-global,active_existing_source,14,https://careers.marsh.com/global/en/marsh-search,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,marshall-wace,Marshall Wace,B,job_sources_specialist_funds.csv,marshall-wace-global,active_existing_source,14,https://www.mwam.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,mckinsey,McKinsey & Company,B,job_sources_consulting.csv,mckinsey-global,active_existing_source,14,https://www.mckinsey.com/careers/search-jobs,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,mid-europa,MidEuropa,B,job_sources_pe.csv,mid-europa-global,active_existing_source,14,https://mideuropa.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,millennium-management,Millennium Management,B,job_sources_specialist_funds.csv,millennium-management-global,active_existing_source,14,https://www.mlp.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,moelis,Moelis & Company,B,job_sources_investment_banking.csv,moelis-global,active_existing_source,14,https://www.moelis.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,nera,NERA Economic Consulting,B,job_sources_consulting.csv,nera-global,active_existing_source,14,https://careers.marshmclennan.com/global/en/nera,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,national-grid,National Grid,B,job_sources_corporate.csv,national-grid-global,active_existing_source,14,https://jobs.nationalgrid.com/uk/jobs,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,neste,Neste,B,job_sources_corporate.csv,neste-global,active_existing_source,14,https://jobs.neste.com/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,neuberger-berman,Neuberger Berman,B,job_sources_public_markets.csv,neuberger-berman-global,active_existing_source,14,https://nb.wd1.myworkdayjobs.com/NBCareers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,newton-europe,Newton Europe,B,job_sources_consulting.csv,newton-europe-global,active_existing_source,14,https://www.newtoneurope.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,ninety-one,Ninety One,B,job_sources_public_markets.csv,ninety-one-global,active_existing_source,14,https://externalcareers.ninetyone.com/experienced-hires/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,nomura,Nomura,B,job_sources_investment_banking.csv,nomura-global,active_existing_source,14,https://www.nomura.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,novartis,Novartis,B,job_sources_corporate.csv,novartis-global,active_existing_source,14,https://novartis.wd3.myworkdayjobs.com/Novartis_Careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,novo-nordisk,Novo Nordisk,B,job_sources_corporate.csv,novo-nordisk-global,active_existing_source,14,https://career2.successfactors.eu/careers?company=novonordisk,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,oekb,OeKB Group,B,job_sources_financial_services.csv,oekb-global,active_existing_source,14,https://www.oekb.at/jobs-und-karriere.html,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,pimco,PIMCO,B,job_sources_public_markets.csv,pimco-global,active_existing_source,14,https://pimco.wd1.myworkdayjobs.com/pimco-careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,pjt-partners,PJT Partners,B,job_sources_investment_banking.csv,pjt-partners-global,active_existing_source,14,https://pjtpartners.com/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,ppf-group,PPF Group,B,job_sources_holdings.csv,ppf-group-global,active_existing_source,14,https://www.ppf.eu/en/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,perella-weinberg,Perella Weinberg Partners,B,job_sources_investment_banking.csv,perella-weinberg-global,active_existing_source,14,https://pwpartners.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,permira,Permira,B,job_sources_pe.csv,permira-global,active_existing_source,14,https://www.permira.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,pictet,Pictet Group,B,job_sources_financial_services.csv,pictet-global,active_existing_source,14,https://career5.successfactors.eu/career?company=banquepict,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,point72,Point72,B,job_sources_specialist_funds.csv,point72-global,active_existing_source,14,https://careers.point72.com/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,porsche-consulting,Porsche Consulting,B,job_sources_consulting.csv,porsche-consulting-global,active_existing_source,14,https://www.porsche-consulting.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,qube-rt,Qube Research & Technologies,B,job_sources_specialist_funds.csv,qube-rt-global,active_existing_source,14,https://www.qube-rt.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,rbi,Raiffeisen Bank International,B,job_sources_financial_services.csv,rbi-global,active_existing_source,14,https://jobs.rbinternational.com/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,roche,Roche,B,job_sources_corporate.csv,roche-global,active_existing_source,14,https://roche.wd3.myworkdayjobs.com/roche-ext,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,six-group,SIX Group,B,job_sources_public_markets.csv,six-group-global,active_existing_source,14,https://www.six-group.com/en/careers.html,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,sandoz,Sandoz,B,job_sources_corporate.csv,sandoz-global,active_existing_source,14,https://sandoz.wd103.myworkdayjobs.com/Sandoz_Careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,statkraft,Statkraft,B,job_sources_corporate.csv,statkraft-global,active_existing_source,14,https://careers.smartrecruiters.com/statkraft1,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,swiss-re,Swiss Re,B,job_sources_financial_services.csv,swiss-re-global,active_existing_source,14,https://www.swissre.com/careers/jobSearch.html,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,synpulse,Synpulse,B,job_sources_consulting.csv,synpulse-global,active_existing_source,14,https://www.synpulse.com/en/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,t-rowe-price,T. Rowe Price,B,job_sources_public_markets.csv,t-rowe-price-global,active_existing_source,14,https://troweprice.wd5.myworkdayjobs.com/TRowePrice,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,trafigura,Trafigura,B,job_sources_corporate.csv,trafigura-global,active_existing_source,14,https://trafigura.wd3.myworkdayjobs.com/TrafiguraCareerSite,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,uniqa,UNIQA Insurance Group,B,job_sources_financial_services.csv,uniqa-global,active_existing_source,14,https://careers.uniqagroup.com/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,union-investment,Union Investment,B,job_sources_public_markets.csv,union-investment-global,active_existing_source,14,https://unternehmen.union-investment.de/startseite-unternehmen/karriere,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,vienna-insurance-group,Vienna Insurance Group,B,job_sources_financial_services.csv,vienna-insurance-group-global,active_existing_source,14,https://group.vig/career/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,vitol,Vitol,B,job_sources_corporate.csv,vitol-global,active_existing_source,14,https://careers.smartrecruiters.com/Vitol,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,wellington-management,Wellington Management,B,job_sources_public_markets.csv,wellington-management-global,active_existing_source,14,https://wellington.wd5.myworkdayjobs.com/External,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,winton,Winton,B,job_sources_specialist_funds.csv,winton-global,active_existing_source,14,https://www.winton.com/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,wipro,Wipro,B,job_sources_corporate.csv,wipro-global,active_existing_source,14,https://careers.wipro.com/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,zurich-insurance,Zurich Insurance Group,B,job_sources_financial_services.csv,zurich-insurance-global,active_existing_source,14,https://www.careers.zurich.com/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,zuehlke,Zühlke,B,job_sources_consulting.csv,zuehlke-global,active_existing_source,14,https://www.zuehlke.com/en/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,abrdn,abrdn,B,job_sources_pe.csv,abrdn-global,active_existing_source,14,https://www.abrdn.com/en/corporate/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,d-fine,d-fine,B,job_sources_consulting.csv,d-fine-global,active_existing_source,14,https://www.d-fine.com/en/career/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,cez-group,ČEZ Group,B,job_sources_corporate.csv,cez-group-global,active_existing_source,14,https://www.kdejinde.cz/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,cpi-property-group,CPI Property Group,C,job_sources_holdings.csv,cpi-property-group-global,active_existing_source,30,https://www.cpipg.com/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,cognizant,Cognizant,C,job_sources_consulting.csv,cognizant-global,active_existing_source,30,https://careers.cognizant.com/global-en/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,conseq,Conseq Investment Management,C,job_sources_specialist_funds.csv,conseq-global,active_existing_source,30,https://www.conseq.cz/kariera,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,pa-consulting,PA Consulting,C,job_sources_consulting.csv,pa-consulting-global,active_existing_source,30,https://www.paconsulting.com/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,pale-fire-capital,Pale Fire Capital,C,job_sources_specialist_funds.csv,pale-fire-capital-global,active_existing_source,30,https://palefirecapital.com/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,rsj,RSJ,C,job_sources_specialist_funds.csv,rsj-global,active_existing_source,30,https://www.rsj.com/cz/investments/kariera.html,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,sia-partners,Sia Partners,C,job_sources_consulting.csv,sia-partners-global,active_existing_source,30,https://www.sia-partners.com/en/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,simon-kucher,Simon-Kucher,C,job_sources_consulting.csv,simon-kucher-global,active_existing_source,30,https://www.simon-kucher.com/en/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
